,Y
13317,10666.86
13318,10165.58
13319,11122.15
13320,10829.41
13321,10605.85
13322,10659.85
13323,10694.25
13324,10757.17
13325,10728.8
13326,10695.09
13327,10670.93
13328,10748.72
13329,10716.87
13330,10706.36
13331,10845.0
13332,10684.95
13333,10971.06
13334,10668.61
13335,11027.04
13336,10630.0
13337,10890.28
13338,10515.47
13339,10858.0
13340,10575.74
13341,10833.02
13342,10812.63
13343,10674.91
13344,10635.91
13345,10842.32
13346,10641.94
13347,10939.99
13348,10652.23
13349,10917.59
13350,10778.84
13351,11002.58
13352,10790.44
13353,11025.0
13354,10710.89
13355,10966.37
13356,10767.16
13357,10899.59
13358,10876.37
13359,10853.7
13360,10875.59
13361,10924.0
13362,10870.41
13363,11006.36
13364,10872.84
13365,11032.32
13366,10661.46
13367,10859.53
13368,11116.22
13369,11307.0
13370,11122.07
13371,11285.47
13372,11133.34
13373,11353.55
13374,11210.0
13375,11326.99
13376,11299.05
13377,11328.16
13378,11263.46
13379,11382.78
13380,11357.91
13381,11365.99
13382,11290.78
13383,11364.89
13384,11334.05
13385,11541.88
13386,11409.39
13387,11675.19
13388,11393.77
13389,11755.53
13390,11052.43
13391,11203.76
13392,11879.85
13393,12882.54
13394,11894.72
13395,12754.12
13396,12235.01
13397,12836.0
13398,12443.7
13399,13599.94
13400,12472.91
13401,13439.67
13402,12727.36
13403,13815.0
13404,12451.0
13405,13849.81
13406,12610.86
13407,12723.2
13408,12354.04
13409,12450.94
13410,12693.89
13411,12435.36
13412,12635.0
13413,12927.44
13414,11918.01
13415,12816.67
13416,12724.81
13417,11617.3
13418,12775.53
13419,11927.0
13420,12813.69
13421,11630.83
13422,12845.89
13423,10880.0
13424,12799.79
13425,10825.13
13426,12370.14
13427,10988.06
13428,12371.32
13429,10829.67
13430,11873.74
13431,10681.27
13432,11775.72
13433,10727.56
13434,11675.07
13435,11091.12
13436,12092.08
13437,11159.29
13438,13083.11
13439,11695.43
13440,11228.08
13441,11869.23
13442,10947.35
13443,11728.82
13444,11104.79
13445,11909.73
13446,11017.15
13447,11910.43
13448,11111.11
13449,11811.61
13450,11320.0
13451,11922.21
13452,11251.35
13453,12323.0
13454,11653.74
13455,12220.0
13456,11880.37
13457,12278.0
13458,11853.94
13459,12300.16
13460,12080.41
13461,12360.45
13462,11478.12
13463,11640.01
13464,11805.26
13465,11974.41
13466,11706.06
13467,11925.0
13468,11479.99
13469,11881.36
13470,11609.93
13471,11811.3
13472,11524.3
13473,11950.0
13474,11775.1
13475,11958.05
13476,11828.94
13477,11860.59
13478,11640.01
13479,12139.88
13480,11580.29
13481,11941.53
13482,11787.79
13483,12041.26
13484,11944.56
13485,11865.29
13486,12203.22
13487,12050.0
13488,12089.05
13489,11080.11
13490,12070.0
13491,11157.62
13492,12122.41
13493,11043.9
13494,12028.74
13495,11199.99
13496,11952.38
13497,11278.75
13498,11897.47
13499,11179.69
13500,11690.46
13501,11237.68
13502,11777.81
13503,11400.0
13504,11755.47
13505,11279.52
13506,11506.99
13507,10915.75
13508,11510.63
13509,10761.26
13510,12118.39
13511,11543.05
13512,10890.0
13513,10532.39
13514,10984.39
13515,10213.98
13516,11070.63
13517,10342.79
13518,11071.34
13519,10278.77
13520,10994.89
13521,10245.23
13522,10868.43
13523,10267.36
13524,10899.05
13525,10192.99
13526,11096.63
13527,10480.0
13528,11027.2
13529,10555.7
13530,10906.31
13531,10450.46
13532,10953.98
13533,10577.63
13534,11020.46
13535,10605.67
13536,10219.96
13537,9925.86
13538,10231.37
13539,10528.76
13540,10299.39
13541,10584.0
13542,9903.34
13543,10489.46
13544,9783.54
13545,10717.92
13546,9766.21
13547,10698.0
13548,9834.03
13549,10770.21
13550,10185.98
13551,10706.78
13552,10151.66
13553,10681.21
13554,10026.72
13555,10798.0
13556,9943.7
13557,10829.18
13558,10318.74
13559,10000.75
13560,11354.0
13561,11266.71
13562,11166.71
13563,11407.97
13564,11313.67
13565,11463.1
13566,11272.07
13567,11187.47
13568,11480.0
13569,11181.01
13570,11458.39
13571,11251.15
13572,11258.18
13573,11279.89
13574,11053.86
13575,11377.23
13576,11270.07
13577,11396.09
13578,11359.28
13579,11920.0
13580,11205.4
13581,11976.42
13582,11258.25
13583,11389.73
13584,11899.24
13585,11879.2
13586,11924.94
13587,11880.0
13588,11894.0
13589,11757.61
13590,11670.01
13591,11795.64
13592,11704.22
13593,11878.23
13594,11771.47
13595,11837.68
13596,11705.01
13597,11861.26
13598,11782.17
13599,11718.98
13600,11656.97
13601,11561.76
13602,11620.0
13603,11619.75
13604,11747.48
13605,11136.0
13606,11849.99
13607,11792.98
13608,11207.43
13609,11172.2
13610,11120.61
13611,11362.0
13612,11135.44
13613,11259.99
13614,11169.01
13615,11160.5
13616,11113.81
13617,11313.61
13618,10836.93
13619,11244.63
13620,10970.87
13621,11131.12
13622,10894.98
13623,11039.33
13624,11219.96
13625,11085.25
13626,11299.99
13627,10952.07
13628,11200.03
13629,11004.51
13630,11160.03
13631,11199.26
13632,11393.32
13633,11390.06
13634,11372.8
13635,11444.08
13636,11507.13
13637,11624.52
13638,11434.22
13639,11601.73
13640,11356.73
13641,11597.81
13642,11400.0
13643,11486.45
13644,11455.67
13645,11518.79
13646,11339.13
13647,11460.0
13648,11426.15
13649,11181.05
13650,11382.62
13651,11230.99
13652,11429.57
13653,11237.77
13654,11471.0
13655,11454.84
13656,11229.1
13657,11372.9
13658,11186.24
13659,11344.08
13660,11148.49
13661,11250.1
13662,11279.31
13663,11199.24
13664,11229.97
13665,11475.03
13666,11182.79
13667,11461.22
13668,11195.51
13669,11547.26
13670,11191.13
13671,11510.97
13672,11246.65
13673,11542.46
13674,11282.96
13675,11429.59
13676,11342.76
13677,11474.42
13678,11190.3
13679,11353.37
13680,11456.22
13681,11895.39
13682,11396.38
13683,11890.0
13684,11403.56
13685,11885.5
13686,11481.0
13687,11877.99
13688,11472.74
13689,11898.83
13690,11429.0
13691,11882.67
13692,11472.62
13693,12219.92
13694,11783.88
13695,12204.29
13696,11861.65
13697,12345.0
13698,11925.03
13699,12334.26
13700,11945.0
13701,12293.53
13702,11428.3
13703,11894.81
13704,12556.19
13705,12406.93
13706,12665.98
13707,12320.0
13708,12675.94
13709,12389.01
13710,12718.36
13711,12558.81
13712,12676.61
13713,12549.49
13714,12768.05
13715,12595.01
13716,12455.13
13717,12514.0
13718,12579.53
13719,12400.0
13720,12684.51
13721,12562.66
13722,12293.16
13723,12576.81
13724,12315.0
13725,12571.11
13726,12261.55
13727,12388.98
13728,12911.04
13729,13063.01
13730,13055.49
13731,12505.92
13732,12979.0
13733,12362.95
13734,13035.09
13735,12308.0
13736,13044.14
13737,12295.0
13738,12958.25
13739,12214.52
13740,12875.86
13741,12051.55
13742,12945.41
13743,11770.0
13744,12970.02
13745,11938.14
13746,13006.56
13747,12088.6
13748,13012.0
13749,12097.96
13750,12870.63
13751,13060.48
13752,11984.73
13753,11643.27
13754,11975.99
13755,11776.94
13756,11704.24
13757,11535.01
13758,11389.0
13759,11704.99
13760,11457.23
13761,11712.22
13762,11568.58
13763,11675.86
13764,11604.4
13765,11592.98
13766,11445.17
13767,11152.18
13768,11477.83
13769,11295.01
13770,11459.07
13771,11330.86
13772,11608.84
13773,11349.0
13774,11917.0
13775,11593.33
13776,11425.0
13777,11679.98
13778,11373.96
13779,11646.02
13780,11184.97
13781,11527.0
13782,11310.54
13783,11553.8
13784,11378.0
13785,11630.59
13786,11435.96
13787,11610.0
13788,11667.72
13789,11631.62
13790,11616.27
13791,11915.42
13792,11676.02
13793,11795.01
13794,11678.27
13795,11815.01
13796,11701.47
13797,11802.0
13798,11470.4
13799,11677.74
13800,11715.97
13801,11369.95
13802,11685.0
13803,11329.86
13804,11628.38
13805,11411.28
13806,11638.73
13807,11344.9
13808,11675.0
13809,11350.88
13810,11580.48
13811,11139.2
13812,11507.69
13813,11195.55
13814,11566.54
13815,10913.29
13816,11534.58
13817,11043.89
13818,11322.11
13819,11275.0
13820,11309.59
13821,11370.08
13822,11760.89
13823,11332.64
13824,11399.35
13825,10655.55
13826,11337.06
13827,10625.02
13828,11284.16
13829,10419.99
13830,11184.74
13831,10579.91
13832,11239.09
13833,10569.96
13834,11227.96
13835,10470.05
13836,11136.67
13837,10486.26
13838,11085.02
13839,10638.0
13840,10850.47
13841,10657.96
13842,10726.27
13843,10492.51
13844,10675.94
13845,10185.03
13846,11316.46
13847,10704.06
13848,10056.22
13849,10391.32
13850,10099.74
13851,10555.41
13852,10260.95
13853,10577.0
13854,10159.2
13855,10645.81
13856,10171.0
13857,10430.72
13858,10169.32
13859,10919.55
13860,10340.94
13861,10855.0
13862,10199.23
13863,10826.83
13864,10339.06
13865,10743.51
13866,10292.93
13867,10925.47
13868,10308.56
13869,10854.47
13870,10006.51
13871,10099.61
13872,10937.22
13873,10396.65
13874,10784.0
13875,10428.0
13876,10728.25
13877,10515.45
13878,10772.33
13879,9900.0
13880,10777.67
13881,9685.61
13882,10699.63
13883,9597.97
13884,10762.22
13885,9690.01
13886,10828.17
13887,9604.39
13888,10690.75
13889,9654.39
13890,10698.91
13891,9479.91
13892,10712.31
13893,9422.72
13894,10915.03
13895,10515.93
13896,9474.34
13897,9522.94
13898,9366.61
13899,9701.99
13900,9409.19
13901,9751.74
13902,9454.26
13903,9714.0
13904,9561.26
13905,9809.15
13906,9523.05
13907,9957.56
13908,9570.0
13909,9761.23
13910,9519.67
13911,9690.08
13912,9453.25
13913,9813.63
13914,9380.91
13915,9735.34
13916,9174.06
13917,9696.31
13918,9501.43
13919,9467.95
13920,9785.01
13921,9411.58
13922,9818.54
13923,10320.18
13924,9731.11
13925,10462.02
13926,9917.37
13927,10513.17
13928,9841.2
13929,10539.99
13930,9900.75
13931,10530.79
13932,9806.18
13933,10526.89
13934,9725.09
13935,10614.99
13936,9753.33
13937,10608.84
13938,9862.49
13939,10608.83
13940,9775.42
13941,10649.07
13942,9630.0
13943,9397.33
13944,10591.07
13945,10308.38
13946,10626.01
13947,10327.34
13948,10610.19
13949,10425.0
13950,10476.99
13951,10377.49
13952,10531.08
13953,10427.02
13954,10504.85
13955,10395.28
13956,10639.87
13957,10411.43
13958,10377.94
13959,10529.99
13960,10366.1
13961,10569.22
13962,10342.06
13963,10485.0
13964,10290.44
13965,10538.06
13966,10679.08
13967,10509.61
13968,10447.44
13969,10550.0
13970,10522.03
13971,10622.15
13972,10533.51
13973,10655.0
13974,10630.08
13975,10826.4
13976,10602.68
13977,10913.76
13978,10632.66
13979,10939.04
13980,10589.96
13981,10933.56
13982,10574.12
13983,10938.29
13984,10590.7
13985,10967.67
13986,10597.97
13987,11015.1
13988,10593.51
13989,10761.03
13990,10465.05
13991,10539.69
13992,10803.31
13993,10533.01
13994,10672.19
13995,10405.85
13996,10589.99
13997,10452.9
13998,10643.15
13999,10375.0
14000,10582.77
14001,10425.35
14002,10601.53
14003,10504.01
14004,10605.39
14005,10416.81
14006,10679.99
14007,10513.29
14008,10692.76
14009,10571.92
14010,10550.03
14011,10550.0
14012,10579.94
14013,10590.7
14014,10802.27
14015,10565.16
14016,10600.88
14017,10497.33
14018,10627.58
14019,10200.0
14020,10623.39
14021,10220.91
14022,10570.34
14023,10221.47
14024,10598.17
14025,10335.71
14026,10601.51
14027,10270.01
14028,10600.0
14029,10134.93
14030,10552.06
14031,10323.95
14032,10450.55
14033,10269.88
14034,10480.15
14035,10274.92
14036,10558.29
14037,10323.39
14038,10600.0
14039,10533.99
14040,10206.99
14041,9953.13
14042,10276.28
14043,9980.21
14044,10227.62
14045,9936.67
14046,10205.71
14047,9987.51
14048,10140.0
14049,10002.43
14050,10025.81
14051,10092.76
14052,10014.91
14053,10139.19
14054,9940.32
14055,10146.01
14056,9963.7
14057,10121.86
14058,9984.93
14059,10030.0
14060,10005.01
14061,9840.12
14062,10245.7
14063,9978.24
14064,9683.35
14065,9704.83
14066,9692.21
14067,9862.38
14068,9637.07
14069,9906.32
14070,9638.31
14071,9570.43
14072,9687.01
14073,9614.01
14074,9685.53
14075,9628.13
14076,9689.0
14077,9649.0
14078,9737.04
14079,9667.66
14080,9748.78
14081,9780.0
14082,9697.0
14083,9772.84
14084,9712.5
14085,9772.6
14086,9675.39
14087,9739.37
14088,10097.99
14089,9974.06
14090,10096.0
14091,9975.01
14092,10114.43
14093,9996.36
14094,10067.47
14095,9985.0
14096,10082.61
14097,9991.41
14098,10098.38
14099,9999.28
14100,10075.04
14101,9866.01
14102,10093.78
14103,9876.57
14104,10080.0
14105,9893.67
14106,10086.6
14107,9914.0
14108,10095.2
14109,9883.33
14110,10121.65
14111,10151.0
14112,9716.1
14113,9787.45
14114,9695.66
14115,9776.42
14116,9710.01
14117,9798.61
14118,9741.81
14119,9809.0
14120,9728.26
14121,9793.05
14122,9700.65
14123,9818.09
14124,9775.92
14125,9860.01
14126,9790.28
14127,9831.18
14128,9794.01
14129,9836.0
14130,9772.0
14131,9788.97
14132,9797.49
14133,9843.0
14134,9721.9
14135,9790.25
14136,10127.08
14137,9421.92
14138,10133.4
14139,9432.55
14140,10128.9
14141,9423.32
14142,10129.0
14143,9436.83
14144,10074.52
14145,9450.95
14146,10074.04
14147,9398.69
14148,10070.19
14149,9402.51
14150,10081.69
14151,9445.88
14152,10058.03
14153,9504.37
14154,9505.62
14155,9441.11
14156,9496.08
14157,9479.98
14158,10171.79
14159,9410.0
14160,9469.66
14161,9487.76
14162,9450.02
14163,9480.0
14164,9464.93
14165,9506.07
14166,9499.9
14167,9517.47
14168,9496.37
14169,9529.73
14170,9495.15
14171,9531.0
14172,9470.5
14173,9534.61
14174,9501.98
14175,9511.14
14176,9460.86
14177,9445.95
14178,9450.2
14179,9521.29
14180,9512.53
14181,9533.0
14182,9416.98
14183,9495.56
14184,9660.96
14185,9523.12
14186,9632.55
14187,9510.01
14188,9624.79
14189,9509.63
14190,9642.5
14191,9540.32
14192,9597.09
14193,9473.51
14194,9586.66
14195,9499.59
14196,9600.0
14197,9461.58
14198,9552.67
14199,9515.02
14200,9463.26
14201,9496.13
14202,9479.04
14203,9503.88
14204,9449.71
14205,9495.01
14206,9524.03
14207,9509.97
14208,9460.56
14209,9549.98
14210,9406.77
14211,9559.0
14212,9425.08
14213,9699.99
14214,9414.55
14215,9695.0
14216,9439.44
14217,9632.14
14218,9497.87
14219,9645.08
14220,9493.83
14221,9612.79
14222,9478.48
14223,9537.09
14224,9481.98
14225,9586.21
14226,9498.85
14227,9577.34
14228,9534.79
14229,9589.01
14230,9512.87
14231,9542.85
14232,9711.94
14233,9957.42
14234,9683.0
14235,9968.0
14236,9684.02
14237,10054.99
14238,9682.0
14239,9989.28
14240,9711.61
14241,10031.04
14242,9770.79
14243,9981.59
14244,9736.26
14245,9997.53
14246,9759.72
14247,10026.0
14248,9767.45
14249,10041.84
14250,9777.07
14251,10009.72
14252,9765.43
14253,10087.3
14254,9714.59
14255,9835.0
14256,10035.01
14257,10051.43
14258,10032.6
14259,9999.58
14260,10002.72
14261,10021.32
14262,9984.99
14263,10065.55
14264,9923.76
14265,10105.35
14266,9955.17
14267,10186.88
14268,9973.39
14269,10290.0
14270,9981.34
14271,10410.63
14272,9963.14
14273,10423.4
14274,9949.99
14275,10396.15
14276,9974.63
14277,10405.94
14278,10048.44
14279,10029.36
14280,10404.98
14281,10547.85
14282,10399.98
14283,10590.59
14284,10355.01
14285,10613.07
14286,10384.01
14287,10437.68
14288,10430.35
14289,10460.9
14290,10482.5
14291,10463.09
14292,10542.42
14293,10470.01
14294,10515.01
14295,10404.64
14296,10468.0
14297,10421.63
14298,10502.97
14299,10520.0
14300,10476.99
14301,10533.01
14302,10393.5
14303,10558.98
14304,10648.77
14305,10810.0
14306,10791.0
14307,10801.99
14308,10781.0
14309,10754.69
14310,10853.79
14311,10806.91
14312,10785.01
14313,10836.31
14314,10797.33
14315,10868.36
14316,10827.0
14317,10863.4
14318,10790.01
14319,10889.56
14320,10774.99
14321,10847.68
14322,10792.88
14323,10826.88
14324,10771.96
14325,10820.76
14326,10522.95
14327,10758.32
14328,10864.64
14329,10676.8
14330,10835.01
14331,10799.89
14332,10774.46
14333,10985.56
14334,10642.09
14335,10957.43
14336,10624.88
14337,10934.43
14338,10734.3
14339,10945.05
14340,10692.21
14341,10958.5
14342,10687.93
14343,10947.74
14344,10740.01
14345,10974.69
14346,10725.0
14347,10988.24
14348,10682.28
14349,10977.51
14350,10863.77
14351,10671.01
14352,11420.88
14353,11768.42
14354,11604.13
14355,11799.78
14356,11579.29
14357,11774.99
14358,11579.09
14359,11893.36
14360,11555.45
14361,11795.87
14362,11626.58
14363,11820.26
14364,11690.89
14365,11751.05
14366,11772.99
14367,11729.06
14368,11743.57
14369,11746.36
14370,11645.99
14371,11799.02
14372,11804.52
14373,11819.49
14374,11221.7
14375,11798.15
14376,11666.91
14377,11797.98
14378,11650.0
14379,11729.13
14380,11669.0
14381,11700.77
14382,11670.0
14383,11774.97
14384,11798.77
14385,11696.28
14386,12139.83
14387,11742.66
14388,12199.0
14389,11693.9
14390,12208.0
14391,11650.91
14392,12239.97
14393,11356.13
14394,11735.86
14395,11302.86
14396,11767.54
14397,11465.49
14398,11755.0
14399,11668.0
14400,11518.22
14401,12026.72
14402,11622.61
14403,12066.27
14404,11624.97
14405,11654.17
14406,11677.85
14407,11639.99
14408,11590.2
14409,11775.03
14410,11611.62
14411,11722.83
14412,11516.68
14413,11767.72
14414,11548.62
14415,11859.99
14416,11604.02
14417,11929.13
14418,11615.0
14419,11969.07
14420,11718.79
14421,11975.03
14422,11463.01
14423,11773.0
14424,11887.98
14425,11678.96
14426,11921.85
14427,11700.01
14428,11949.68
14429,11673.85
14430,11939.97
14431,11702.27
14432,11920.0
14433,11561.0
14434,11830.21
14435,11624.98
14436,11914.0
14437,11560.61
14438,11896.52
14439,11595.99
14440,11860.21
14441,11714.9
14442,11834.13
14443,11814.39
14444,11806.77
14445,11981.0
14446,11958.31
14447,11841.97
14448,11881.15
14449,11805.0
14450,11909.98
14451,11763.77
14452,11860.51
14453,11715.02
14454,11880.85
14455,11760.0
14456,11840.95
14457,11769.97
14458,11840.01
14459,11818.39
14460,11830.0
14461,11812.46
14462,11813.49
14463,11874.86
14464,11740.01
14465,11909.89
14466,11685.46
14467,11824.77
14468,11686.71
14469,11856.1
14470,11958.58
14471,11745.98
14472,11897.98
14473,11410.21
14474,11785.69
14475,11381.78
14476,11832.54
14477,11390.11
14478,11794.75
14479,11337.04
14480,11834.57
14481,11362.24
14482,11808.71
14483,11350.78
14484,11813.69
14485,11307.0
14486,11840.01
14487,11309.91
14488,11888.51
14489,11299.8
14490,11870.97
14491,11284.99
14492,11357.74
14493,11280.95
14494,11924.07
14495,11400.04
14496,11336.72
14497,11384.9
14498,11346.38
14499,11376.19
14500,11374.37
14501,11366.44
14502,11345.0
14503,11388.71
14504,11349.21
14505,11360.0
14506,11333.33
14507,11382.02
14508,11344.2
14509,11360.12
14510,11310.22
14511,11410.0
14512,11333.81
14513,11499.85
14514,11321.56
14515,11504.0
14516,11461.38
14517,11540.76
14518,11370.64
14519,11436.46
14520,11484.41
14521,11365.87
14522,11434.9
14523,11358.01
14524,11425.41
14525,11377.4
14526,11413.8
14527,11391.3
14528,11382.05
14529,11401.15
14530,11359.99
14531,11395.73
14532,11395.47
14533,11435.22
14534,11355.87
14535,11412.83
14536,11345.28
14537,11390.01
14538,11366.8
14539,11398.69
14540,11315.81
14541,11389.28
14542,11466.98
14543,11381.88
14544,11394.83
14545,11104.57
14546,11382.01
14547,10942.5
14548,11385.36
14549,10890.95
14550,11335.63
14551,10804.34
14552,11369.8
14553,10858.89
14554,11344.01
14555,10871.99
14556,11338.86
14557,10894.99
14558,11323.48
14559,10876.82
14560,11276.16
14561,10855.01
14562,11218.57
14563,10850.02
14564,11244.01
14565,10854.92
14566,11409.71
14567,11205.24
14568,10559.97
14569,10560.35
14570,10634.91
14571,10475.01
14572,10597.83
14573,10461.89
14574,10520.01
14575,10313.84
14576,10565.01
14577,10208.76
14578,10573.16
14579,10160.16
14580,10562.35
14581,10110.36
14582,10413.05
14583,10168.62
14584,10464.9
14585,10186.69
14586,10492.72
14587,10213.97
14588,10520.41
14589,10025.86
14590,10725.52
14591,10587.51
14592,10048.3
14593,10011.91
14594,9989.68
14595,10005.8
14596,9814.54
14597,10092.6
14598,9719.66
14599,10044.85
14600,9681.58
14601,10015.0
14602,9586.95
14603,10025.3
14604,9839.24
14605,10097.38
14606,9817.55
14607,10374.49
14608,9951.51
14609,10339.9
14610,10038.87
14611,10387.5
14612,10151.05
14613,10300.01
14614,10095.84
14615,9986.38
14616,10347.99
14617,10118.05
14618,10337.77
14619,10095.74
14620,10319.59
14621,10398.84
14622,10094.49
14623,10417.98
14624,9882.05
14625,10412.21
14626,9956.14
14627,10424.6
14628,9924.98
14629,10468.24
14630,10055.17
14631,10393.3
14632,10088.33
14633,10445.49
14634,10095.0
14635,10406.27
14636,10147.31
14637,10352.78
14638,10297.08
14639,10195.69
14640,10399.82
14641,10367.39
14642,10339.58
14643,10314.01
14644,10301.71
14645,10322.0
14646,10355.15
14647,10282.38
14648,10383.17
14649,10072.82
14650,10345.01
14651,10174.26
14652,10360.05
14653,10168.63
14654,10394.79
14655,10078.94
14656,10448.42
14657,10139.95
14658,10380.01
14659,10232.06
14660,10336.29
14661,10217.79
14662,10245.36
14663,10335.17
14664,10182.18
14665,10440.0
14666,10161.0
14667,10390.0
14668,10109.06
14669,10399.12
14670,10133.44
14671,10430.44
14672,10141.41
14673,10394.85
14674,10169.19
14675,10390.01
14676,10142.31
14677,10375.28
14678,10114.99
14679,10362.67
14680,10190.15
14681,10422.14
14682,10366.74
14683,10349.83
14684,10410.16
14685,10315.48
14686,10218.0
14687,10388.96
14688,10348.89
14689,10715.0
14690,10401.59
14691,10730.99
14692,10403.7
14693,10717.59
14694,10374.95
14695,10680.45
14696,10361.0
14697,10717.57
14698,10475.0
14699,10724.75
14700,10731.03
14701,10699.83
14702,10693.0
14703,10678.77
14704,10670.39
14705,10713.03
14706,10694.88
14707,10770.68
14708,10692.59
14709,10920.0
14710,10324.82
14711,10696.0
14712,10879.96
14713,10651.01
14714,10883.01
14715,10614.99
14716,10785.01
14717,10729.89
14718,10819.99
14719,10743.36
14720,10762.8
14721,10753.64
14722,10805.07
14723,10744.54
14724,10819.05
14725,10731.6
14726,10696.73
14727,10709.88
14728,10701.5
14729,10790.54
14730,10655.96
14731,10834.97
14732,10707.73
14733,10769.09
14734,10895.75
14735,10639.9
